rebalance_signal_date,symbol,eligibility_reason
2023-08-31,AAPD,missing_or_invalid_t_minus_21_price
2023-08-31,AAPG,missing_or_invalid_current_price
2023-08-31,AAPL,eligible
2023-08-31,AAPU,missing_or_invalid_t_minus_252_price
2023-08-31,AARD,missing_or_invalid_current_price
2023-08-31,AAT,eligible
2023-08-31,AAUB,missing_or_invalid_current_price
2023-08-31,AAUC,missing_or_invalid_current_price
2023-08-31,AAUS,missing_or_invalid_current_price
2023-08-31,AAVM,missing_or_invalid_current_volume
2023-08-31,AAXJ,eligible
2023-08-31,AB,eligible
2023-08-31,ABAT,missing_or_invalid_current_price
2023-08-31,ABBV,eligible
2023-08-31,ABCB,eligible
2023-08-31,ABCL,eligible
2023-08-31,ABCS,missing_or_invalid_current_price
2023-08-31,ABEO,eligible
2023-08-31,ABEV,eligible
2023-08-31,ABG,eligible
2023-08-31,ABI,missing_or_invalid_current_price
2023-08-31,ABIG,missing_or_invalid_current_price
2023-08-31,ABLV,missing_or_invalid_t_minus_252_price
2023-08-31,ABLVW,missing_or_invalid_current_volume
2023-08-31,ABM,eligible
2023-08-31,ABNB,eligible
2023-08-31,ABOS,eligible
2023-08-31,ABR,eligible
2023-08-31,ABR.PRD,eligible
2023-08-31,ABR.PRE,missing_or_invalid_current_volume
2023-08-31,ABR.PRF,missing_or_invalid_t_minus_21_price
2023-08-31,ABSI,eligible
2023-08-31,ABT,eligible
2023-08-31,ABTC,eligible
2023-08-31,ABTS,missing_or_invalid_current_volume
2023-08-31,ABUS,eligible
2023-08-31,ABVC,eligible
2023-08-31,ABVX,missing_or_invalid_current_price
2023-08-31,ABX,missing_or_invalid_t_minus_21_price
2023-08-31,ABXL,missing_or_invalid_current_price
2023-08-31,ACA,eligible
2023-08-31,ACAA,missing_or_invalid_current_price
2023-08-31,ACAAU,missing_or_invalid_current_price
2023-08-31,ACAAW,missing_or_invalid_current_price
2023-08-31,ACAD,eligible
2023-08-31,ACB,eligible
2023-08-31,ACCL,missing_or_invalid_current_price
2023-08-31,ACCO,eligible
2023-08-31,ACCS,eligible
2023-08-31,ACDC,eligible
2023-08-31,ACEL,eligible
2023-08-31,ACEP,missing_or_invalid_current_price
2023-08-31,ACET,eligible
2023-08-31,ACFN,missing_or_invalid_current_price
2023-08-31,ACGC,missing_or_invalid_current_price
2023-08-31,ACGCU,missing_or_invalid_current_price
2023-08-31,ACGCW,missing_or_invalid_current_price
2023-08-31,ACGL,eligible
2023-08-31,ACGLN,eligible
2023-08-31,ACGLO,eligible
2023-08-31,ACH,eligible
2023-08-31,ACHC,eligible
2023-08-31,ACHR,eligible
2023-08-31,ACHR.WS,missing_or_invalid_current_volume
2023-08-31,ACHV,eligible
2023-08-31,ACI,eligible
2023-08-31,ACIC,eligible
2023-08-31,ACIU,eligible
2023-08-31,ACIW,eligible
2023-08-31,ACLO,missing_or_invalid_current_price
2023-08-31,ACLS,eligible
2023-09-29,A,eligible
2023-09-29,AA,eligible
2023-09-29,AAAP,missing_or_invalid_current_price
2023-09-29,AAC.U,missing_or_invalid_current_volume
2023-09-29,AACB,missing_or_invalid_current_price
2023-09-29,AACBR,missing_or_invalid_current_price
2023-09-29,AACBU,missing_or_invalid_current_price
2023-09-29,AACG,eligible
2023-09-29,AACI,missing_or_invalid_current_volume
2023-09-29,AACIU,missing_or_invalid_current_volume
2023-09-29,AACIW,missing_or_invalid_current_volume
2023-09-29,AACO,missing_or_invalid_current_price
2023-09-29,AACOU,missing_or_invalid_current_price
2023-09-29,AACOW,missing_or_invalid_current_price
2023-09-29,AACP,missing_or_invalid_current_price
2023-09-29,AACPR,missing_or_invalid_current_price
2023-09-29,AACPU,missing_or_invalid_current_price
2023-09-29,AACPW,missing_or_invalid_current_price
2023-09-29,AADR,missing_or_invalid_current_volume
2023-09-29,AADX,missing_or_invalid_current_price
2023-09-29,AAEQ,missing_or_invalid_current_price
2023-09-29,AAL,eligible
2023-09-29,AALG,missing_or_invalid_current_price
2023-09-29,AAME,missing_or_invalid_current_volume
2023-09-29,AAMI,eligible
2023-09-29,AAOI,eligible
2023-09-29,AAON,eligible
2023-09-29,AAP,eligible
2023-09-29,AAPB,missing_or_invalid_current_volume
2023-09-29,AAPD,missing_or_invalid_t_minus_21_price
2023-09-29,AAPG,missing_or_invalid_current_price
2023-09-29,AAPL,eligible
2023-09-29,AAPU,eligible
2023-09-29,AARD,missing_or_invalid_current_price
2023-09-29,AAT,eligible
2023-09-29,AAUB,missing_or_invalid_current_price
2023-09-29,AAUC,missing_or_invalid_current_price
2023-09-29,AAUS,missing_or_invalid_current_price
2023-09-29,AAVM,missing_or_invalid_current_volume
2023-09-29,AAXJ,eligible
2023-09-29,AB,eligible
2023-09-29,ABAT,missing_or_invalid_t_minus_21_price
2023-09-29,ABBV,eligible
2023-09-29,ABCB,eligible
2023-09-29,ABCL,eligible
2023-09-29,ABCS,missing_or_invalid_current_price
2023-09-29,ABEO,eligible
2023-09-29,ABEV,eligible
2023-09-29,ABG,eligible
2023-09-29,ABI,missing_or_invalid_current_price
2023-09-29,ABIG,missing_or_invalid_current_price
2023-09-29,ABLV,missing_or_invalid_current_volume
2023-09-29,ABLVW,missing_or_invalid_current_volume
2023-09-29,ABM,eligible
2023-09-29,ABNB,eligible
2023-09-29,ABOS,eligible
2023-09-29,ABR,eligible
2023-09-29,ABR.PRD,missing_or_invalid_current_volume
2023-09-29,ABR.PRE,missing_or_invalid_current_volume
2023-09-29,ABR.PRF,missing_or_invalid_t_minus_21_price
2023-09-29,ABSI,eligible
2023-09-29,ABT,eligible
2023-09-29,ABTC,eligible
2023-09-29,ABTS,missing_or_invalid_current_volume
2023-09-29,ABUS,eligible
2023-09-29,ABVC,eligible
2023-09-29,ABVX,missing_or_invalid_current_price
2023-09-29,ABX,missing_or_invalid_t_minus_21_price
2023-09-29,ABXL,missing_or_invalid_current_price
2023-09-29,ACA,eligible
2023-09-29,ACAA,missing_or_invalid_current_price
2023-09-29,ACAAU,missing_or_invalid_current_price
2023-09-29,ACAAW,missing_or_invalid_current_price
2023-09-29,ACAD,eligible
2023-09-29,ACB,eligible
2023-09-29,ACCL,missing_or_invalid_current_price
2023-09-29,ACCO,eligible
2023-09-29,ACCS,missing_or_invalid_current_volume
2023-09-29,ACDC,eligible
2023-09-29,ACEL,eligible
2023-09-29,ACEP,missing_or_invalid_current_price
2023-09-29,ACET,eligible
2023-09-29,ACFN,missing_or_invalid_current_price
2023-09-29,ACGC,missing_or_invalid_current_price
2023-09-29,ACGCU,missing_or_invalid_current_price
2023-09-29,ACGCW,missing_or_invalid_current_price
2023-09-29,ACGL,eligible
2023-09-29,ACGLN,eligible
2023-09-29,ACGLO,missing_or_invalid_t_minus_252_price
2023-09-29,ACH,eligible
2023-09-29,ACHC,eligible
2023-09-29,ACHR,eligible
2023-09-29,ACHR.WS,missing_or_invalid_current_volume
2023-09-29,ACHV,eligible
2023-09-29,ACI,eligible
2023-09-29,ACIC,eligible
2023-09-29,ACIU,eligible
2023-09-29,ACIW,eligible
2023-09-29,ACLO,missing_or_invalid_current_price
2023-09-29,ACLS,eligible
2023-10-31,A,eligible
2023-10-31,AA,eligible
2023-10-31,AAAP,missing_or_invalid_current_price
2023-10-31,AAC.U,missing_or_invalid_t_minus_21_price
2023-10-31,AACB,missing_or_invalid_current_price
2023-10-31,AACBR,missing_or_invalid_current_price
2023-10-31,AACBU,missing_or_invalid_current_price
2023-10-31,AACG,missing_or_invalid_current_volume
2023-10-31,AACI,missing_or_invalid_t_minus_21_price
2023-10-31,AACIU,missing_or_invalid_current_volume
2023-10-31,AACIW,missing_or_invalid_current_volume
2023-10-31,AACO,missing_or_invalid_current_price
2023-10-31,AACOU,missing_or_invalid_current_price
2023-10-31,AACOW,missing_or_invalid_current_price
2023-10-31,AACP,missing_or_invalid_current_price
2023-10-31,AACPR,missing_or_invalid_current_price
2023-10-31,AACPU,missing_or_invalid_current_price
2023-10-31,AACPW,missing_or_invalid_current_price
2023-10-31,AADR,missing_or_invalid_current_volume
2023-10-31,AADX,missing_or_invalid_current_price
2023-10-31,AAEQ,missing_or_invalid_current_price
2023-10-31,AAL,eligible
2023-10-31,AALG,missing_or_invalid_current_price
2023-10-31,AAME,missing_or_invalid_current_volume
2023-10-31,AAMI,eligible
2023-10-31,AAOI,eligible
2023-10-31,AAON,eligible
2023-10-31,AAP,eligible
2023-10-31,AAPB,missing_or_invalid_t_minus_21_price
2023-10-31,AAPD,eligible
2023-10-31,AAPG,missing_or_invalid_current_price
2023-10-31,AAPL,eligible
2023-10-31,AAPU,missing_or_invalid_t_minus_21_price
2023-10-31,AARD,missing_or_invalid_current_price
2023-10-31,AAT,eligible
2023-10-31,AAUB,missing_or_invalid_current_price
2023-10-31,AAUC,missing_or_invalid_current_price
2023-10-31,AAUS,missing_or_invalid_current_price
2023-10-31,AAVM,missing_or_invalid_t_minus_21_price
2023-10-31,AAXJ,eligible
2023-10-31,AB,eligible
2023-10-31,ABAT,missing_or_invalid_t_minus_252_price
2023-10-31,ABBV,eligible
2023-10-31,ABCB,eligible
2023-10-31,ABCL,eligible
2023-10-31,ABCS,missing_or_invalid_current_price
2023-10-31,ABEO,eligible
2023-10-31,ABEV,eligible
2023-10-31,ABG,eligible
2023-10-31,ABI,missing_or_invalid_current_price
2023-10-31,ABIG,missing_or_invalid_current_price
2023-10-31,ABLV,missing_or_invalid_current_volume
2023-10-31,ABLVW,missing_or_invalid_current_volume
2023-10-31,ABM,eligible
2023-10-31,ABNB,eligible
2023-10-31,ABOS,eligible
2023-10-31,ABR,eligible
2023-10-31,ABR.PRD,missing_or_invalid_current_volume
2023-10-31,ABR.PRE,missing_or_invalid_current_volume
2023-10-31,ABR.PRF,eligible
2023-10-31,ABSI,eligible
2023-10-31,ABT,eligible
2023-10-31,ABTC,eligible
2023-10-31,ABTS,missing_or_invalid_t_minus_21_price
2023-10-31,ABUS,eligible
2023-10-31,ABVC,missing_or_invalid_t_minus_252_price
2023-10-31,ABVX,missing_or_invalid_t_minus_21_price
2023-10-31,ABX,eligible
2023-10-31,ABXL,missing_or_invalid_current_price
2023-10-31,ACA,eligible
2023-10-31,ACAA,missing_or_invalid_current_price
2023-10-31,ACAAU,missing_or_invalid_current_price
2023-10-31,ACAAW,missing_or_invalid_current_price
2023-10-31,ACAD,eligible
2023-10-31,ACB,eligible
2023-10-31,ACCL,missing_or_invalid_current_price
2023-10-31,ACCO,eligible
2023-10-31,ACCS,eligible
2023-10-31,ACDC,eligible
2023-10-31,ACEL,eligible
2023-10-31,ACEP,missing_or_invalid_current_price
2023-10-31,ACET,eligible
2023-10-31,ACFN,missing_or_invalid_current_price
2023-10-31,ACGC,missing_or_invalid_current_price
2023-10-31,ACGCU,missing_or_invalid_current_price
2023-10-31,ACGCW,missing_or_invalid_current_price
2023-10-31,ACGL,eligible
2023-10-31,ACGLN,eligible
2023-10-31,ACGLO,eligible
2023-10-31,ACH,eligible
2023-10-31,ACHC,eligible
2023-10-31,ACHR,eligible
2023-10-31,ACHR.WS,missing_or_invalid_current_volume
2023-10-31,ACHV,eligible
2023-10-31,ACI,eligible
2023-10-31,ACIC,missing_or_invalid_t_minus_252_price
2023-10-31,ACIU,eligible
2023-10-31,ACIW,eligible
2023-10-31,ACLO,missing_or_invalid_current_price
2023-10-31,ACLS,eligible
2023-11-30,A,eligible
2023-11-30,AA,eligible
2023-11-30,AAAP,missing_or_invalid_current_price
2023-11-30,AAC.U,eligible
2023-11-30,AACB,missing_or_invalid_current_price
2023-11-30,AACBR,missing_or_invalid_current_price
2023-11-30,AACBU,missing_or_invalid_current_price
2023-11-30,AACG,missing_or_invalid_t_minus_21_price
2023-11-30,AACI,missing_or_invalid_current_volume
2023-11-30,AACIU,missing_or_invalid_current_volume
2023-11-30,AACIW,missing_or_invalid_t_minus_21_price
2023-11-30,AACO,missing_or_invalid_current_price
2023-11-30,AACOU,missing_or_invalid_current_price
2023-11-30,AACOW,missing_or_invalid_current_price
2023-11-30,AACP,missing_or_invalid_current_price
2023-11-30,AACPR,missing_or_invalid_current_price
2023-11-30,AACPU,missing_or_invalid_current_price
2023-11-30,AACPW,missing_or_invalid_current_price
2023-11-30,AADR,missing_or_invalid_current_volume
2023-11-30,AADX,missing_or_invalid_current_price
2023-11-30,AAEQ,missing_or_invalid_current_price
2023-11-30,AAL,eligible
2023-11-30,AALG,missing_or_invalid_current_price
2023-11-30,AAME,missing_or_invalid_t_minus_21_price
2023-11-30,AAMI,eligible
2023-11-30,AAOI,eligible
2023-11-30,AAON,eligible
2023-11-30,AAP,eligible
2023-11-30,AAPB,missing_or_invalid_current_volume
2023-11-30,AAPD,missing_or_invalid_t_minus_21_price
2023-11-30,AAPG,missing_or_invalid_current_price
2023-11-30,AAPL,eligible
2023-11-30,AAPU,eligible
2023-11-30,AARD,missing_or_invalid_current_price
2023-11-30,AAT,eligible
2023-11-30,AAUB,missing_or_invalid_current_price
2023-11-30,AAUC,missing_or_invalid_current_price
2023-11-30,AAUS,missing_or_invalid_current_price
2023-11-30,AAVM,eligible
2023-11-30,AAXJ,eligible
2023-11-30,AB,eligible
2023-11-30,ABAT,missing_or_invalid_t_minus_252_price
2023-11-30,ABBV,eligible
2023-11-30,ABCB,eligible
2023-11-30,ABCL,eligible
2023-11-30,ABCS,missing_or_invalid_current_price
2023-11-30,ABEO,eligible
2023-11-30,ABEV,eligible
2023-11-30,ABG,eligible
2023-11-30,ABI,missing_or_invalid_current_price
2023-11-30,ABIG,missing_or_invalid_current_price
2023-11-30,ABLV,missing_or_invalid_current_volume
2023-11-30,ABLVW,missing_or_invalid_current_volume
2023-11-30,ABM,eligible
2023-11-30,ABNB,eligible
2023-11-30,ABOS,eligible
2023-11-30,ABR,eligible
2023-11-30,ABR.PRD,missing_or_invalid_t_minus_21_price
2023-11-30,ABR.PRE,missing_or_invalid_t_minus_21_price
2023-11-30,ABR.PRF,missing_or_invalid_t_minus_252_price
2023-11-30,ABSI,eligible
2023-11-30,ABT,eligible
2023-11-30,ABTC,eligible
2023-11-30,ABTS,missing_or_invalid_current_volume
2023-11-30,ABUS,eligible
2023-11-30,ABVC,missing_or_invalid_t_minus_252_price
2023-11-30,ABVX,missing_or_invalid_t_minus_252_price
2023-11-30,ABX,missing_or_invalid_current_volume
2023-11-30,ABXL,missing_or_invalid_current_price
2023-11-30,ACA,eligible
2023-11-30,ACAA,missing_or_invalid_current_price
2023-11-30,ACAAU,missing_or_invalid_current_price
2023-11-30,ACAAW,missing_or_invalid_current_price
2023-11-30,ACAD,eligible
2023-11-30,ACB,eligible
2023-11-30,ACCL,missing_or_invalid_current_price
2023-11-30,ACCO,eligible
2023-11-30,ACCS,missing_or_invalid_current_volume
2023-11-30,ACDC,eligible
2023-11-30,ACEL,eligible
2023-11-30,ACEP,missing_or_invalid_current_price
2023-11-30,ACET,eligible
2023-11-30,ACFN,missing_or_invalid_current_price
2023-11-30,ACGC,missing_or_invalid_current_price
2023-11-30,ACGCU,missing_or_invalid_current_price
2023-11-30,ACGCW,missing_or_invalid_current_price
2023-11-30,ACGL,eligible
2023-11-30,ACGLN,eligible
2023-11-30,ACGLO,missing_or_invalid_t_minus_252_price
2023-11-30,ACH,eligible
2023-11-30,ACHC,eligible
2023-11-30,ACHR,eligible
2023-11-30,ACHR.WS,missing_or_invalid_current_volume
2023-11-30,ACHV,eligible
2023-11-30,ACI,eligible
2023-11-30,ACIC,eligible
2023-11-30,ACIU,eligible
2023-11-30,ACIW,eligible
2023-11-30,ACLO,missing_or_invalid_current_price
2023-11-30,ACLS,eligible
2023-12-29,A,eligible
2023-12-29,AA,eligible
2023-12-29,AAAP,missing_or_invalid_current_price
2023-12-29,AAC.U,missing_or_invalid_current_price
2023-12-29,AACB,missing_or_invalid_current_price
2023-12-29,AACBR,missing_or_invalid_current_price
2023-12-29,AACBU,missing_or_invalid_current_price
2023-12-29,AACG,missing_or_invalid_t_minus_21_price
2023-12-29,AACI,missing_or_invalid_current_volume
2023-12-29,AACIU,missing_or_invalid_current_volume
2023-12-29,AACIW,missing_or_invalid_current_volume
2023-12-29,AACO,missing_or_invalid_current_price
2023-12-29,AACOU,missing_or_invalid_current_price
2023-12-29,AACOW,missing_or_invalid_current_price
2023-12-29,AACP,missing_or_invalid_current_price
2023-12-29,AACPR,missing_or_invalid_current_price
2023-12-29,AACPU,missing_or_invalid_current_price
2023-12-29,AACPW,missing_or_invalid_current_price
2023-12-29,AADR,missing_or_invalid_t_minus_21_price
2023-12-29,AADX,missing_or_invalid_current_price
2023-12-29,AAEQ,missing_or_invalid_current_price
2023-12-29,AAL,eligible
2023-12-29,AALG,missing_or_invalid_current_price
2023-12-29,AAME,missing_or_invalid_t_minus_252_price
2023-12-29,AAMI,eligible
2023-12-29,AAOI,eligible
2023-12-29,AAON,eligible
2023-12-29,AAP,eligible
2023-12-29,AAPB,missing_or_invalid_t_minus_21_price
2023-12-29,AAPD,missing_or_invalid_t_minus_21_price
2023-12-29,AAPG,missing_or_invalid_current_price
2023-12-29,AAPL,eligible
2023-12-29,AAPU,missing_or_invalid_t_minus_21_price
2023-12-29,AARD,missing_or_invalid_current_price
2023-12-29,AAT,eligible
2023-12-29,AAUB,missing_or_invalid_current_price
2023-12-29,AAUC,missing_or_invalid_current_price
2023-12-29,AAUS,missing_or_invalid_current_price
2023-12-29,AAVM,eligible
2023-12-29,AAXJ,eligible
2023-12-29,AB,eligible
2023-12-29,ABAT,missing_or_invalid_t_minus_252_price
2023-12-29,ABBV,eligible
2023-12-29,ABCB,eligible
2023-12-29,ABCL,eligible
2023-12-29,ABCS,missing_or_invalid_current_price
2023-12-29,ABEO,eligible
2023-12-29,ABEV,eligible
2023-12-29,ABG,eligible
2023-12-29,ABI,missing_or_invalid_current_price
2023-12-29,ABIG,missing_or_invalid_current_price
2023-12-29,ABLV,missing_or_invalid_t_minus_21_price
2023-12-29,ABLVW,missing_or_invalid_current_volume
2023-12-29,ABM,eligible
2023-12-29,ABNB,eligible
2023-12-29,ABOS,eligible
2023-12-29,ABR,eligible
2023-12-29,ABR.PRD,eligible
2023-12-29,ABR.PRE,missing_or_invalid_current_volume
2023-12-29,ABR.PRF,missing_or_invalid_current_volume
2023-12-29,ABSI,eligible
2023-12-29,ABT,eligible
2023-12-29,ABTC,eligible
2023-12-29,ABTS,missing_or_invalid_t_minus_21_price
2023-12-29,ABUS,eligible
2023-12-29,ABVC,eligible
2023-12-29,ABVX,missing_or_invalid_t_minus_252_price
2023-12-29,ABX,missing_or_invalid_t_minus_252_price
2023-12-29,ABXL,missing_or_invalid_current_volume
2023-12-29,ACA,eligible
2023-12-29,ACAA,missing_or_invalid_current_price
2023-12-29,ACAAU,missing_or_invalid_current_price
2023-12-29,ACAAW,missing_or_invalid_current_price
2023-12-29,ACAD,eligible
2023-12-29,ACB,eligible
2023-12-29,ACCL,missing_or_invalid_current_price
2023-12-29,ACCO,eligible
2023-12-29,ACCS,missing_or_invalid_t_minus_252_price
2023-12-29,ACDC,eligible
2023-12-29,ACEL,eligible
2023-12-29,ACEP,missing_or_invalid_current_price
2023-12-29,ACET,eligible
2023-12-29,ACFN,missing_or_invalid_current_price
2023-12-29,ACGC,missing_or_invalid_current_price
2023-12-29,ACGCU,missing_or_invalid_current_price
2023-12-29,ACGCW,missing_or_invalid_current_price
2023-12-29,ACGL,eligible
2023-12-29,ACGLN,missing_or_invalid_t_minus_21_price
2023-12-29,ACGLO,eligible
2023-12-29,ACH,eligible
2023-12-29,ACHC,eligible
2023-12-29,ACHR,eligible
2023-12-29,ACHR.WS,missing_or_invalid_current_volume
2023-12-29,ACHV,missing_or_invalid_t_minus_21_price
2023-12-29,ACI,eligible
2023-12-29,ACIC,eligible
2023-12-29,ACIU,eligible
2023-12-29,ACIW,eligible
2023-12-29,ACLO,missing_or_invalid_current_price
2023-12-29,ACLS,eligible
2024-01-31,A,eligible
2024-01-31,AA,eligible
2024-01-31,AAAP,missing_or_invalid_current_price
2024-01-31,AAC.U,missing_or_invalid_current_price
2024-01-31,AACB,missing_or_invalid_current_price
2024-01-31,AACBR,missing_or_invalid_current_price
2024-01-31,AACBU,missing_or_invalid_current_price
2024-01-31,AACG,missing_or_invalid_current_volume
2024-01-31,AACI,missing_or_invalid_current_volume
2024-01-31,AACIU,missing_or_invalid_current_volume
2024-01-31,AACIW,missing_or_invalid_current_volume
2024-01-31,AACO,missing_or_invalid_current_price
2024-01-31,AACOU,missing_or_invalid_current_price
2024-01-31,AACOW,missing_or_invalid_current_price
2024-01-31,AACP,missing_or_invalid_current_price
2024-01-31,AACPR,missing_or_invalid_current_price
2024-01-31,AACPU,missing_or_invalid_current_price
2024-01-31,AACPW,missing_or_invalid_current_price
2024-01-31,AADR,missing_or_invalid_current_volume
2024-01-31,AADX,missing_or_invalid_current_price
2024-01-31,AAEQ,missing_or_invalid_current_price
2024-01-31,AAL,eligible
2024-01-31,AALG,missing_or_invalid_current_price
2024-01-31,AAME,missing_or_invalid_t_minus_252_price
2024-01-31,AAMI,eligible
2024-01-31,AAOI,eligible
2024-01-31,AAON,eligible
2024-01-31,AAP,eligible
2024-01-31,AAPB,missing_or_invalid_t_minus_252_price
2024-01-31,AAPD,eligible
2024-01-31,AAPG,missing_or_invalid_current_price
2024-01-31,AAPL,eligible
2024-01-31,AAPU,eligible
2024-01-31,AARD,missing_or_invalid_current_price
2024-01-31,AAT,eligible
2024-01-31,AAUB,missing_or_invalid_current_price
2024-01-31,AAUC,missing_or_invalid_current_price
2024-01-31,AAUS,missing_or_invalid_current_price
2024-01-31,AAVM,missing_or_invalid_t_minus_252_price
2024-01-31,AAXJ,eligible
2024-01-31,AB,eligible
2024-01-31,ABAT,missing_or_invalid_t_minus_252_price
